#This is the fibers geometry file for AESOP
#This file was first written at: Tue Apr  5 16:30:01 CEST 2016
#Original filename: /home/tdwelly/4most/OpSim/inputs_to_system_model/AESOP/info_2016-04-05/aesop-cfg.json
#This file contains one entry per Fiber/Positioner, and gives the coordinates and details of each fiber
#Other info:
#Pitch is 9.542mm between fibres
#Fibe size is 0.085, so 1.43 asec
#Plate scale is 0.0594 mm/asec
#FoV is 535mm = 2.502 degrees diameter
#Rad curve 4,653 mm
#Patrol requirement is 11.5mm, but in practice they expect 12.3mm +/- 0.5 (so 11.8-12.8mm)
#Description of columns:
#Index  Name        Format    Description
#-----  ----------- --------- --------------------------------------------------------------------------------
#1      id          integer   Fiber identification number
#2      x0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#3      y0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#4      res         integer   code giving the resolution code of the fiber (1=low res, 2=high res)
#5      sector      integer   ID of the sky fiber allocation sector that this fiber lies within
#6      EdgeFlag    integer   Flag set if the fiber is at edge of field (0=middle;1=border;2=edge;3=corner)
#7      Spectro     string    HR, LR-A, LR-B
#8      Slitlet     integer   Slitlet within spectrograph
#9      Slitpos     integer   Slitpos within slitlet
#-----  ----------- --------- --------------------------------------------------------------------------------
id            x0_mm     y0_mm       res      sector  EdgeFlag  Spectro  Slitlet  Slitpos
1679          70.7888    73.9453    1       -1       -1    LR-A        19       19
1680          70.7862    83.4856    1       -1       -1    LR-B        19       18
1681          70.7834    93.0256    2       -1       -1      HR        19       18
1682          70.7802   102.5652    1       -1       -1    LR-A        19       18
1683          70.7768   112.1043    1       -1       -1    LR-B        19       17
1684          70.7730   121.6430    2       -1       -1      HR        19       17
1685          70.7690   131.1811    1       -1       -1    LR-A        19       17
1686          70.7646   140.7186    1       -1       -1    LR-B        19       16
1687          70.7600   150.2556    2       -1       -1      HR        19       16
1688          70.7550   159.7919    1       -1       -1    LR-A        19       16
1689          70.7497   169.3275    1       -1       -1    LR-B        19       15
1690          70.7441   178.8623    2       -1       -1      HR        19       15
1691          70.7382   188.3964    1       -1       -1    LR-A        19       15
1692          70.7320   197.9297    1       -1       -1    LR-B        19       14
1693          70.7255   207.4621    2       -1       -1      HR        19       14
1694          70.7187   216.9936    1       -1       -1    LR-A        19       14
1695          70.7116   226.5242    1       -1       -1    LR-B        19       13
1696          79.0298  -226.5242    1       -1       -1    LR-A        20       29
1697          79.0378  -216.9936    1       -1       -1    LR-B        20       29
1698          79.0454  -207.4621    2       -1       -1      HR        20       29
1699          79.0526  -197.9297    1       -1       -1    LR-A        20       28
1700          79.0596  -188.3964    1       -1       -1    LR-B        20       28
1701          79.0661  -178.8623    2       -1       -1      HR        20       28
1702          79.0724  -169.3275    1       -1       -1    LR-A        20       27
1703          79.0783  -159.7919    1       -1       -1    LR-B        20       27
1704          79.0839  -150.2556    2       -1       -1      HR        20       27
1705          79.0891  -140.7186    1       -1       -1    LR-A        20       26
1706          79.0940  -131.1811    1       -1       -1    LR-B        20       26
1707          79.0985  -121.6430    2       -1       -1      HR        20       26
1708          79.1027  -112.1043    1       -1       -1    LR-A        20       25
1709          79.1065  -102.5652    1       -1       -1    LR-B        20       25
1710          79.1101   -93.0256    2       -1       -1      HR        20       25
1711          79.1132   -83.4856    1       -1       -1    LR-A        20       24
1712          79.1161   -73.9453    1       -1       -1    LR-B        20       24
1713          79.1185   -64.4047    2       -1       -1      HR        20       24
1714          79.1207   -54.8637    1       -1       -1    LR-A        20       23
1715          79.1225   -45.3225    1       -1       -1    LR-B        20       23
1716          79.1239   -35.7812    2       -1       -1      HR        20       23
1717          79.1250   -26.2397    1       -1       -1    LR-A        20       22
1718          79.1258   -16.6980    1       -1       -1    LR-B        20       22
1719          79.1262    -7.1563    2       -1       -1      HR        20       22
1720          79.1263     2.3854    1       -1       -1    LR-A        20       21
1721          79.1261    11.9272    1       -1       -1    LR-B        20       21
1722          79.1255    21.4688    2       -1       -1      HR        20       21
1723          79.1245    31.0104    1       -1       -1    LR-A        20       20
1724          79.1232    40.5519    1       -1       -1    LR-B        20       20
1725          79.1216    50.0932    2       -1       -1      HR        20       20
1726          79.1196    59.6342    1       -1       -1    LR-A        20       19
1727          79.1173    69.1750    1       -1       -1    LR-B        20       19
1728          79.1147    78.7155    2       -1       -1      HR        20       19
1729          79.1117    88.2557    1       -1       -1    LR-A        20       18
1730          79.1084    97.7955    1       -1       -1    LR-B        20       18
1731          79.1047   107.3348    2       -1       -1      HR        20       18
1732          79.1006   116.8737    1       -1       -1    LR-A        20       17
1733          79.0963   126.4121    1       -1       -1    LR-B        20       17
1734          79.0916   135.9499    2       -1       -1      HR        20       17
1735          79.0865   145.4872    1       -1       -1    LR-A        20       16
1736          79.0811   155.0238    1       -1       -1    LR-B        20       16
1737          79.0754   164.5597    2       -1       -1      HR        20       16
1738          79.0693   174.0950    1       -1       -1    LR-A        20       15
1739          79.0629   183.6295    1       -1       -1    LR-B        20       15
1740          79.0561   193.1632    2       -1       -1      HR        20       15
1741          79.0490   202.6960    1       -1       -1    LR-A        20       14
1742          79.0416   212.2280    1       -1       -1    LR-B        20       14
1743          79.0338   221.7591    2       -1       -1      HR        20       14
1744          87.3522  -221.7591    2       -1       -1      HR        17       29
1745          87.3608  -212.2280    1       -1       -1    LR-A        17       29
1746          87.3690  -202.6960    1       -1       -1    LR-B        17       29
1747          87.3769  -193.1632    2       -1       -1      HR        17       28
1748          87.3844  -183.6295    1       -1       -1    LR-A        17       28
1749          87.3914  -174.0950    1       -1       -1    LR-B        17       28
1750          87.3982  -164.5597    2       -1       -1      HR        17       27
1751          87.4045  -155.0238    1       -1       -1    LR-A        17       27
1752          87.4105  -145.4872    1       -1       -1    LR-B        17       27
1753          87.4160  -135.9499    2       -1       -1      HR        17       26
1754          87.4212  -126.4121    1       -1       -1    LR-A        17       26
1755          87.4261  -116.8737    1       -1       -1    LR-B        17       26
1756          87.4305  -107.3348    2       -1       -1      HR        17       25
1757          87.4346   -97.7955    1       -1       -1    LR-A        17       25
1758          87.4383   -88.2557    1       -1       -1    LR-B        17       25
1759          87.4416   -78.7155    2       -1       -1      HR        17       24
1760          87.4445   -69.1750    1       -1       -1    LR-A        17       24
1761          87.4471   -59.6342    1       -1       -1    LR-B        17       24
1762          87.4492   -50.0932    2       -1       -1      HR        17       23
1763          87.4510   -40.5519    1       -1       -1    LR-A        17       23
1764          87.4525   -31.0104    1       -1       -1    LR-B        17       23
1765          87.4535   -21.4688    2       -1       -1      HR        17       22
1766          87.4542   -11.9272    1       -1       -1    LR-A        17       22
1767          87.4544    -2.3854    1       -1       -1    LR-B        17       22
1768          87.4544     7.1563    2       -1       -1      HR        17       21
1769          87.4539    16.6980    1       -1       -1    LR-A        17       21
1770          87.4530    26.2397    1       -1       -1    LR-B        17       21
1771          87.4518    35.7812    2       -1       -1      HR        17       20
1772          87.4502    45.3225    1       -1       -1    LR-A        17       20
1773          87.4482    54.8637    1       -1       -1    LR-B        17       20
1774          87.4458    64.4047    2       -1       -1      HR        17       19
1775          87.4431    73.9453    1       -1       -1    LR-A        17       19
